
10000 1.6514e-06
89600 1.98407e-05
169200 3.69441e-05
248800 5.95683e-05
328400 8.1389e-05
408000 8.99942e-05
487600 0.000122636
567200 0.000139255
646800 0.00016881
726400 0.000168316
806000 0.000210772
885600 0.000219751
965200 0.000243801
1044800 0.000270794
1124400 0.000272276
1204000 0.000317452
1283600 0.000338501
1363200 0.000356073
1442800 0.000394404
1522400 0.000413113
1602000 0.000415122
1681600 0.000440434
1761200 0.000476862
1840800 0.000590235
1920400 0.000555194
