
10000 8.0907e-05
89600 0.000470215
169200 0.000811937
248800 0.00112796
328400 0.00156107
408000 0.0017746
487600 0.00213264
567200 0.00237075
646800 0.00259049
726400 0.00331303
806000 0.00335988
885600 0.00355762
965200 0.00426363
1044800 0.00472065
1124400 0.00510791
1204000 0.00519459
1283600 0.00780583
1363200 0.00589178
1442800 0.00583523
1522400 0.00659459
1602000 0.00706259
1681600 0.00747617
1761200 0.00780835
1840800 0.00821669
1920400 0.00890282
